"jobTitle","company","meanPay"
"Intern - Hourly","Aerotek","$13/hr"
"Intern - Hourly","Mortenson","$18/hr"
"Intern - Monthly","Westinghouse","$3,210/mo"
"Intern - Hourly","Cintas","$16/hr"
"Intern - Hourly","Farmers Insurance Group","$14/hr"
"Intern - Hourly","Center for Strategic and International Studies","$11/hr"
"Intern - Hourly","SSL","$25/hr"
"Intern - Hourly","Universal Music Group","$9/hr"
"Intern - Hourly","Xcel Energy","$19/hr"
"Intern - Hourly","Campbell Soup Company","$21/hr"
"Intern - Hourly","Moody's Analytics","$27/hr"
"Intern - Hourly","Lendlease","$19/hr"
"Intern - Hourly","Disney Parks & Resorts","$10/hr"
"Intern - Hourly","Ross Stores","$15/hr"
"Intern - Hourly","Boehringer Ingelheim","$24/hr"
"Intern - Hourly","Blue Cross Blue Shield of Illinois, Montana, New Mexico, Oklahoma & Texas | HCSC","$22/hr"
"Intern - Hourly","Williams-Sonoma","$16/hr"
"Intern - Hourly","athenahealth","$21/hr"
"Intern - Hourly","Volvo Construction Equipment","$17/hr"
"Intern - Hourly","Dow","$29/hr"
"Intern - Hourly","Plantronics","$17/hr"
"Intern - Hourly","American Eagle Outfitters","$14/hr"
"Intern - Hourly","BMW of North America","$16/hr"
"Intern - Hourly","Ketchum","$13/hr"
"Intern - Monthly","Ford Motor Company","$4,058/mo"
"Intern - Hourly","360i","$11/hr"
"Intern - Hourly","Lincoln Financial Group","$20/hr"
"Intern - Hourly","Esri","$23/hr"
"Intern - Hourly","Lubrizol","$22/hr"
"Intern - Hourly","Aon Hewitt","$18/hr"
"Intern - Hourly","Broadridge","$19/hr"
"Intern - Hourly","Bell","$22/hr"
"Intern - Hourly","Environmental Protection Agency","$16/hr"
"Intern - Hourly","The Nature's Bounty Co.","$14/hr"
"Intern - Hourly","HD Supply","$16/hr"
"Intern - Hourly","US Chamber of Commerce","$13/hr"
"Intern - Hourly","UPMC","$16/hr"
"Intern - Hourly","Celgene","$22/hr"
"Intern - Hourly","Shure","$25/hr"
"Intern - Hourly","Cymer","$24/hr"
"Intern - Hourly","Deutsche Bank","$20/hr"
"Intern - Hourly","Praxair","$21/hr"
"Intern - Monthly","Siemens","$2,001/mo"
"Intern - Hourly","Bard","$17/hr"
"Intern - Hourly","General Atomics","$22/hr"
"Intern - Hourly","Nissan North America","$19/hr"
"Intern - Hourly","Lionsgate","$13/hr"
"Intern - Hourly","Bio-Rad Laboratories","$18/hr"
"Intern - Hourly","TD","$18/hr"
"Intern - Hourly","Tory Burch","$11/hr"
"Intern - Hourly","Sam's Club","$14/hr"
"Intern - Hourly","Amrock","$12/hr"
"Intern - Hourly","Schlumberger","$23/hr"
"Intern - Monthly","Air Products","$4,542/mo"
"Intern - Hourly","Albright Stonebridge Group","$14/hr"
"Intern - Hourly","The Hanover Insurance Group","$17/hr"
"Intern - Hourly","Mercedes-Benz USA","$17/hr"
"Intern - Hourly","Population Services International","$14/hr"
"Intern - Hourly","Credit Suisse","$27/hr"
"Intern - Monthly","GE","$3,655/mo"
"Intern - Hourly","WSP","$18/hr"
"Intern - Hourly","Mars","$22/hr"
"Intern - Monthly","Center for American Progress","$671/mo"
"Intern - Hourly","Macmillan Publishers","$9/hr"
"Intern - Hourly","DHG","$24/hr"
"Intern - Hourly","Bain & Company","$15/hr"
"Intern - Hourly","Unum","$16/hr"
"Intern - Hourly","Six Flags","$11/hr"
"Intern - Hourly","NYC Department of Human Resource Administration","$11/hr"
"Intern - Hourly","Woodward","$19/hr"
"Intern - Hourly","Grainger","$22/hr"
"Intern - Hourly","Uline","$17/hr"
"Intern - Hourly","Exelon Generation","$22/hr"
"Intern - Hourly","SAP Concur","$29/hr"
"Intern - Hourly","Graco","$18/hr"
"Intern - Hourly","HNTB","$18/hr"
"Intern - Hourly","Reebok","$13/hr"
"Intern - Hourly","ArcelorMittal USA","$20/hr"
"Intern - Hourly","Battelle","$22/hr"
"Intern - Hourly","Crown Castle","$15/hr"
"Intern - Hourly","Sabre","$31/hr"
"Intern - Monthly","Whiting-Turner","$2,519/mo"
"Intern - Hourly","Southern Company","$19/hr"
"Intern - Hourly","PSEG","$22/hr"
"Intern - Hourly","Brennan Center for Justice","$13/hr"
"Intern - Hourly","BKD","$23/hr"
"Intern - Hourly","Coach","$12/hr"
"Intern - Hourly","Thales","$22/hr"
"Intern - Hourly","Corning","$23/hr"
"Intern - Hourly","Meijer","$16/hr"
"Intern - Monthly","Pratt & Whitney","$4,495/mo"
"Intern - Hourly","BBDO","$11/hr"
"Intern - Hourly","Bentley Systems","$21/hr"
"Intern - Hourly","Hewlett Packard Enterprise | HPE","$24/hr"
"Intern - Hourly","Illumina","$23/hr"
"Intern - Hourly","Zimmerman Advertising","$9/hr"
"Intern - Hourly","Twitter","$44/hr"
"Intern - Hourly","Canon U.S.A.","$18/hr"
"Intern - Hourly","Vanguard","$20/hr"
"Intern - Hourly","Hertz","$14/hr"
"Intern","Stantec","$39,136/yr"
"Intern - Hourly","NBC","$11/hr"
"Intern - Hourly","Federal Reserve Bank of Dallas","$17/hr"
"Intern","UBS","$64,251/yr"
"Intern - Hourly","Management Systems International","$13/hr"
"Intern - Hourly","The Church of Jesus Christ of Latter-day Saints","$19/hr"
"Intern - Hourly","Daimler Trucks North America","$22/hr"
"Intern - Hourly","Giant Eagle","$17/hr"
"Intern - Hourly","Columbia University","$16/hr"
"Intern - Hourly","SRP","$18/hr"
"Intern - Hourly","S&P Global Market Intelligence","$24/hr"
"Intern - Hourly","GTB","$11/hr"
"Intern - Hourly","Office Depot","$19/hr"
"Intern - Hourly","Speedway LLC","$16/hr"
"Intern - Hourly","Aspen Institute","$14/hr"
"Intern - Hourly","FireEye","$30/hr"
"Intern - Hourly","Horizon Media","$13/hr"
"Intern - Hourly","Hasbro","$14/hr"
"Intern - Hourly","Xerox","$21/hr"
"Intern - Hourly","Zebra Technologies","$20/hr"
"Intern - Hourly","TE Connectivity","$22/hr"
"Intern - Hourly","Marks Paneth","$18/hr"
"Intern - Hourly","U.S. Senate","$13/hr"
"Intern - Hourly","NFL","$14/hr"
"Intern - Hourly","Saatchi & Saatchi Group","$15/hr"
"Intern - Hourly","National Oilwell Varco","$20/hr"
"Intern - Hourly","FCB Global","$16/hr"
"Intern - Hourly","NYU (New York University)","$15/hr"
"Intern - Hourly","Systems Planning and Analysis, Inc.","$20/hr"
"Intern - Hourly","LORD Corporation","$19/hr"
"Intern - Hourly","NCR","$19/hr"
"Intern - Hourly","PMK•BNC","$11/hr"
"Intern - Hourly","GroupM","$13/hr"
"Intern","Shell","$64,609/yr"
"Intern - Hourly","SKDKnickerbocker","$13/hr"
"Intern - Hourly","University of Michigan","$14/hr"
"Intern - Hourly","Convergex Group","$17/hr"
"Intern - Hourly","Guardian Life","$16/hr"
"Intern - Hourly","TransPerfect","$13/hr"
"Intern - Hourly","Hill Holliday","$10/hr"
"Intern - Hourly","Henry Schein","$15/hr"
"Intern","Cisco Systems","$58,638/yr"
"Intern - Hourly","Undertone","$11/hr"
"Intern - Hourly","New York City Department of Health & Mental Hygiene","$16/hr"
"Intern - Hourly","Edwards Lifesciences","$22/hr"
"Intern - Hourly","URS Corporation","$18/hr"
"Intern - Hourly","DTCC","$20/hr"
"Intern - Hourly","Aflac","$18/hr"
"Intern - Hourly","General Dynamics Electric Boat","$18/hr"
"Intern - Hourly","Alliance Data","$17/hr"
"Intern - Hourly","Lands' End","$13/hr"
"Intern - Hourly","AbbVie","$21/hr"
"Intern - Hourly","University of Maryland","$11/hr"
"Intern - Hourly","Oppenheimer Holdings","$13/hr"
"Intern - Hourly","DPR Construction","$20/hr"
"Intern - Hourly","McCormick & Company","$18/hr"
"Intern - Hourly","NASA Goddard Space Flight Center","$16/hr"
"Intern - Hourly","Fisher Investments","$16/hr"
"Intern - Hourly","Protective Life","$13/hr"
"Intern - Hourly","Ryan, LLC","$21/hr"
"Intern - Hourly","Institute of International Education","$11/hr"
"Intern - Hourly","Air Liquide","$21/hr"
"Intern - Hourly","CBS Interactive","$21/hr"
"Intern - Hourly","University of Chicago","$14/hr"
"Intern - Hourly","BE Aerospace","$19/hr"
"Intern - Hourly","TTX","$19/hr"
"Intern - Hourly","Southwire","$11/hr"
"Intern - Hourly","New York City Economic Development Corporation","$17/hr"
"Intern - Hourly","Spark Foundry","$13/hr"
"Intern - Hourly","E. & J. Gallo Winery","$20/hr"
"Intern - Hourly","CBS News","$11/hr"
"Intern - Hourly","The Zappos Family","$19/hr"
"Intern","CLA (CliftonLarsonAllen)","$44,853/yr"
"Intern - Hourly","General Dynamics Information Technology","$20/hr"
"Intern - Hourly","Panasonic","$19/hr"
"Intern - Hourly","Humana","$22/hr"
"Intern - Hourly","US Department of Energy","$13/hr"
"Intern - Hourly","S&P Global","$21/hr"
"Intern - Hourly","Starwood Hotels & Resorts","$12/hr"
"Intern - Hourly","NASA Glenn Research Center","$16/hr"
"Intern - Hourly","Cook Medical Inc","$18/hr"
"Intern - Hourly","SunTrust","$20/hr"
"Intern - Hourly","Jackson National Life","$20/hr"
"Intern - Hourly","Amway","$20/hr"
"Intern - Hourly","Pershing","$14/hr"
"Intern - Hourly","Imerys","$20/hr"
"Intern - Hourly","Alcon","$21/hr"
"Intern - Hourly","Penn State University","$11/hr"
"Intern - Hourly","Duff & Phelps","$29/hr"
"Intern - Hourly","Sewell Automotive","$16/hr"
"Intern - Hourly","RAPP","$11/hr"
"Intern - Hourly","RTI International","$21/hr"
"Intern - Hourly","BuzzFeed","$14/hr"
"Intern - Hourly","GMMB","$12/hr"
"Intern - Hourly","Coyote Logistics","$14/hr"
"Intern - Hourly","InterContinental Hotels Group","$16/hr"
"Intern - Hourly","Bechtel","$24/hr"
"Intern - Hourly","Noblis","$19/hr"
"Intern - Hourly","Voya Financial","$18/hr"
"Intern - Hourly","Magna International","$17/hr"
"Intern - Monthly","Mitsubishi Electric Research Laboratories","$6,450/mo"
"Intern - Hourly","FXCM","$13/hr"
"Intern - Hourly","Samsung Research America","$45/hr"
"Intern - Hourly","American Cancer Society","$14/hr"
"Intern - Hourly","Mitchell International","$19/hr"
"Intern - Hourly","Neuberger Berman","$16/hr"
"Intern - Hourly","Fermilab","$17/hr"
"Intern - Hourly","Verisign","$28/hr"
"Intern - Hourly","XTO Energy","$20/hr"
"Intern - Hourly","John Deere","$22/hr"
"Intern - Hourly","Electric Power Research Institute (EPRI)","$19/hr"
"Intern - Hourly","Newell Rubbermaid","$19/hr"
"Intern - Hourly","Urban Outfitters","$12/hr"
"Intern - Monthly","Credera","$4,061/mo"
"Intern - Hourly","Mattel","$18/hr"
"Intern - Hourly","Siegel+Gale","$11/hr"
"Intern - Hourly","InterSystems","$22/hr"
"Intern - Hourly","SeaWorld Parks & Entertainment","$11/hr"
"Intern - Hourly","Riverbed Technology","$29/hr"
"Intern - Hourly","Intuit","$32/hr"
"Intern - Hourly","Con Edison","$22/hr"
"Intern - Hourly","The Richards Group","$11/hr"
"Intern - Hourly","CBIZ","$21/hr"
"Intern - Hourly","Leviton","$13/hr"
"Intern - Hourly","Alvarez & Marsal","$19/hr"
"Intern - Hourly","Bank Of Tokyo-Mitsubishi UFJ","$22/hr"
"Intern - Hourly","UM","$12/hr"
"Intern - Hourly","Mesirow Financial","$20/hr"
"Intern - Hourly","Alcatel-Lucent","$22/hr"
"Intern - Monthly","General Mills","$4,263/mo"
"Intern - Hourly","Delta Air Lines","$18/hr"
"Intern - Hourly","Perrigo","$19/hr"
"Intern - Hourly","Harley-Davidson, Inc.","$17/hr"
"Intern - Monthly","Phillips 66","$5,397/mo"
"Intern - Hourly","Victoria's Secret","$18/hr"
"Intern - Hourly","Young & Rubicam","$11/hr"
"Intern - Hourly","Andersen","$20/hr"
"Intern - Hourly","Textron Systems","$20/hr"
"Intern - Hourly","Sumitomo Mitsui Financial Group","$23/hr"
"Intern - Hourly","HCA Healthcare","$13/hr"
"Intern - Hourly","Consumer Technology Association","$15/hr"
"Intern - Hourly","New York Times","$23/hr"
"Intern - Hourly","Constellation","$20/hr"
"Intern - Hourly","Eli Lilly and Company","$23/hr"
"Intern - Hourly","Hallmark","$20/hr"
"Intern - Hourly","NYSE","$27/hr"
"Intern - Hourly","Harvard University","$15/hr"
"Intern - Hourly","Commvault","$20/hr"
"Intern - Hourly","Porter Novelli","$15/hr"
"Intern - Monthly","Texas Instruments","$5,920/mo"
"Intern - Hourly","Willis Towers Watson","$23/hr"
"Intern - Monthly","PepsiCo","$4,075/mo"
"Intern - Hourly","The World Bank","$24/hr"
"Intern - Hourly","Cadence Design Systems","$28/hr"
"Intern - Hourly","Koch Industries","$23/hr"
"Intern - Hourly","Epic","$33/hr"
"Intern - Hourly","Glassdoor","$21/hr"
"Intern - Hourly","Wiley","$14/hr"
"Intern - Hourly","Cohn & Wolfe","$11/hr"
"Intern - Hourly","Newport News Shipbuilding","$24/hr"
"Intern - Hourly","Zayo","$16/hr"
"Intern - Hourly","Andeavor","$22/hr"
"Intern - Hourly","NASA Ames Research Center","$16/hr"
"Intern - Hourly","U.S. Department of State","$16/hr"
"Intern - Hourly","CSX","$22/hr"
"Intern - Hourly","Slalom","$18/hr"
"Intern - Hourly","Federal Reserve Board","$20/hr"
"Intern","AT&T","$40,849/yr"
"Intern - Hourly","Facebook","$26/hr"
"Intern - Hourly","WebMD Health","$19/hr"
"Intern - Monthly","VMware","$7,941/mo"
"Intern - Hourly","WithumSmith + Brown","$21/hr"
"Intern - Hourly","Independence Blue Cross","$19/hr"
"Intern - Hourly","Wolf Trap Foundation","$8/hr"
"Intern - Hourly","First Horizon","$13/hr"
"Intern - Hourly","Samsung Austin Semiconductor","$23/hr"
"Intern - Hourly","Newell Brands","$18/hr"
"Intern - Monthly","Major League Baseball (MLB)","$1,776/mo"
"Intern - Hourly","KBR","$21/hr"
"Intern - Monthly","Mozilla","$6,158/mo"
"Intern - Hourly","Metropolitan Council of the Twin Cities","$19/hr"
"Intern","Leukemia & Lymphoma Society","$36,150/yr"
"Intern - Hourly","Los Alamos National Laboratory","$18/hr"
"Intern - Hourly","Bridgestone Americas","$16/hr"
"Intern - Hourly","Vice Media","$11/hr"
"Intern - Hourly","Quest Diagnostics","$18/hr"
"Intern - Hourly","VWR","$19/hr"
"Intern - Hourly","PBS","$13/hr"
"Intern - Hourly","Spencer Stuart","$16/hr"
"Intern - Hourly","Huntington National Bank","$18/hr"
"Intern - Hourly","ICF","$24/hr"
"Intern - Hourly","Memorial Sloan Kettering","$16/hr"
"Intern - Hourly","Triumph Group","$18/hr"
"Intern - Hourly","Texas Commission on Environmental Quality","$15/hr"
"Intern - Monthly","NASA Ames Research Center","$2,688/mo"
"Intern - Hourly","Philadelphia Insurance Companies","$14/hr"
"Intern - Hourly","Yale University","$14/hr"
"Intern - Hourly","Dow Corning","$25/hr"
"Intern - Hourly","PGA TOUR","$12/hr"
"Intern - Hourly","1-800-Flowers.com","$11/hr"
"Intern - Hourly","John Snow, Inc","$14/hr"
"Intern - Hourly","Cleveland Clinic","$14/hr"
"Intern - Hourly","Guess?","$10/hr"
"Intern - Hourly","CareFirst BlueCross BlueShield","$17/hr"
"Intern - Hourly","Williams","$36/hr"
"Intern - Hourly","CSC","$20/hr"
"Intern - Hourly","Moss Adams LLP","$24/hr"
"Intern - Hourly","Bank of the West","$18/hr"
"Intern - Hourly","Urban Science","$18/hr"
"Intern - Hourly","Intermountain Healthcare","$19/hr"
"Intern - Hourly","HSBC Holdings","$16/hr"
"Intern - Hourly","Porsche Cars North America","$16/hr"
"Intern - Hourly","Cummins","$19/hr"
"Intern - Hourly","Blackboard","$21/hr"
"Intern - Hourly","Ipreo","$17/hr"
"Intern - Hourly","Ace Hardware","$15/hr"
"Intern - Hourly","Crate and Barrel","$14/hr"
"Intern - Hourly","Forbes","$16/hr"
"Intern - Hourly","Beckman Coulter","$22/hr"
"Intern - Monthly","Goodyear","$4,297/mo"
"Intern - Hourly","Textron Aviation","$19/hr"
"Intern - Hourly","Marketing Werks","$11/hr"
"Intern - Hourly","Direct Energy","$26/hr"
"Intern - Hourly","PACCAR","$17/hr"
"Intern - Hourly","Starz Entertainment","$13/hr"
"Intern - Monthly","Eli Lilly and Company","$4,303/mo"
"Intern - Hourly","Chesapeake Energy","$30/hr"
"Intern - Hourly","Siemens Healthineers","$24/hr"
"Intern - Hourly","Thrivent","$17/hr"
"Intern - Hourly","Ayco, a Goldman Sachs Company","$13/hr"
"Intern - Hourly","General Motors (GM)","$21/hr"
"Intern - Hourly","Hyatt","$12/hr"
"Intern - Hourly","Kimberly-Clark","$21/hr"
"Intern - Hourly","Newmont Goldcorp","$24/hr"
"Intern - Hourly","SanDisk","$24/hr"
"Intern - Hourly","A+E Networks","$11/hr"
"Intern - Hourly","Houghton Mifflin Harcourt","$13/hr"
"Intern - Hourly","ServiceMaster","$16/hr"
"Intern - Hourly","Publishers Clearing House","$13/hr"
"Intern - Hourly","Land O'Lakes","$18/hr"
"Intern - Hourly","Vineyard Vines","$12/hr"
"Intern","Mosaic Sales Solutions","$38,215/yr"
"Intern - Hourly","Equifax","$21/hr"
"Intern - Hourly","Centene","$19/hr"
"Intern - Hourly","Hill+Knowlton Strategies","$17/hr"
"Intern - Hourly","Jeppesen","$19/hr"
"Intern - Hourly","Oak Ridge National Laboratory","$15/hr"
"Intern - Hourly","Design Within Reach","$11/hr"
"Intern - Hourly","Frost Bank","$13/hr"
"Intern - Hourly","Dunkin' Brands","$14/hr"
"Intern - Hourly","DC Water","$20/hr"
"Intern - Hourly","Pennsylvania Department of Transportation","$13/hr"
"Intern - Hourly","Abercrombie & Fitch","$14/hr"
"Intern - Hourly","Invesco","$16/hr"
"Intern - Hourly","United Way","$14/hr"
"Intern - Hourly","Nokia","$31/hr"
"Intern - Hourly","Gentex (Michigan)","$18/hr"
"Intern - Hourly","IgnitionOne","$11/hr"
"Intern - Monthly","American Express","$4,805/mo"
"Intern - Hourly","Crispin Porter","$9/hr"
"Intern - Hourly","PTC","$19/hr"
"Intern - Hourly","Movado Group","$13/hr"
"Intern - Hourly","Walt Disney Imagineering","$25/hr"
"Intern - Hourly","Neustar","$17/hr"
"Intern - Hourly","Samsung Electronics","$22/hr"
"Intern - Hourly","Hachette Book Group","$12/hr"
"Intern - Monthly","Goldman Sachs","$6,130/mo"
"Intern - Hourly","Levi Strauss","$22/hr"
"Intern - Hourly","Boston Children's Hospital","$15/hr"
"Intern - Hourly","Munich Re","$19/hr"
"Intern - Monthly","Albright Stonebridge Group","$2,129/mo"
"Intern - Hourly","Fitch Ratings","$27/hr"
"Intern - Hourly","City of Seattle","$17/hr"
"Intern - Hourly","Delaware North","$12/hr"
"Intern - Hourly","Insider Inc.","$13/hr"
"Intern - Hourly","University of Southern California","$13/hr"
"Intern - Hourly","Yelp","$41/hr"
"Intern - Hourly","MISO","$24/hr"
"Intern - Hourly","Nestlé Purina U.S.","$19/hr"
"Intern - Monthly","NASA","$2,273/mo"
"Intern - Hourly","Federal Reserve Bank of Boston","$20/hr"
"Intern - Hourly","K12","$19/hr"
"Intern - Hourly","Molina Healthcare","$17/hr"
"Intern - Hourly","Costco Wholesale","$13/hr"
"Intern - Hourly","Detroit Diesel","$21/hr"
"Intern - Hourly","ADM","$16/hr"
"Intern - Hourly","Geller & Company","$16/hr"
"Intern - Hourly","New York Yankees","$13/hr"
"Intern - Hourly","Auto-Owners Insurance","$14/hr"
"Intern - Hourly","WE Communications","$16/hr"
"Intern - Hourly","Aerojet Rocketdyne","$22/hr"
"Intern - Hourly","Bloom Energy","$23/hr"
"Intern - Hourly","ISN Software","$23/hr"
"Intern - Hourly","Total Quality Logistics","$11/hr"
"Intern - Hourly","Altair Engineering","$19/hr"
"Intern - Hourly","Blue Shield Of California","$26/hr"
"Intern - Hourly","Mindshare","$15/hr"
"Intern - Hourly","Black & Veatch","$24/hr"
"Intern - Hourly","MAHLE International","$18/hr"
"Intern - Hourly","GKN","$16/hr"
"Intern - Hourly","Burns & McDonnell","$22/hr"
"Intern - Hourly","Mercedes-Benz Financial Services","$18/hr"
"Intern - Hourly","JE Dunn Construction","$17/hr"
"Intern - Hourly","Lowe's","$18/hr"
"Intern - Hourly","Amec Foster Wheeler","$19/hr"
"Intern - Hourly","PulsePoint","$13/hr"
"Intern - Hourly","Hub Group","$15/hr"
"Intern - Monthly","Chevron Phillips Chemical","$5,900/mo"
"Intern - Hourly","McCarthy Building","$23/hr"
"Intern - Hourly","Scotts Miracle-Gro","$21/hr"
"Intern - Hourly","Environmental Defense Fund","$16/hr"
"Intern - Hourly","Federal-Mogul","$19/hr"
"Intern - Hourly","Southwest Gas","$20/hr"
"Intern - Hourly","Fastenal","$11/hr"
"Intern - Hourly","Tetra Tech","$20/hr"
"Intern - Hourly","QVC","$17/hr"
"Intern - Hourly","Grant Thornton International","$26/hr"
"Intern - Hourly","ABB","$23/hr"
"Intern - Hourly","Wegmans Food Markets","$16/hr"
"Intern - Hourly","Consolidated Electrical Distributors","$13/hr"
"Intern - Hourly","Wolverine Worldwide","$15/hr"
"Intern - Hourly","AK Steel Holding Corporation","$20/hr"
"Intern - Hourly","Blue Cross and Blue Shield of North Carolina","$16/hr"
"Intern - Monthly","Palo Alto Research Center","$5,860/mo"
"Intern - Hourly","WPP","$16/hr"
"Intern - Hourly","HERE Technologies","$28/hr"
"Intern - Hourly","Constant Contact","$19/hr"
"Intern - Hourly","BerlinRosen","$16/hr"
"Intern - Hourly","ABC","$14/hr"
"Intern - Hourly","SC Johnson","$26/hr"
"Intern - Hourly","Cigital","$27/hr"
"Intern - Hourly","Vornado Realty","$16/hr"
"Intern - Hourly","Michelin North America","$21/hr"
"Intern - Hourly","Cornell University","$12/hr"
"Intern - Monthly","The Coca-Cola Company","$3,197/mo"
"Intern - Hourly","Priceline.com","$21/hr"
"Intern - Hourly","Public Consulting Group","$16/hr"
"Intern - Hourly","SABIC","$15/hr"
"Intern - Hourly","Coty","$21/hr"
"Intern","Tribune Media","$34,542/yr"
"Intern - Hourly","Massey Knakal","$11/hr"
"Intern - Hourly","TheStreet","$11/hr"
"Intern - Hourly","Norton Healthcare","$16/hr"
"Intern - Hourly","HKS","$16/hr"
"Intern - Hourly","New York City Department of Transportation","$17/hr"
"Intern - Hourly","Argus Information & Advisory Services","$14/hr"
"Intern - Hourly","HFF","$16/hr"
"Intern - Hourly","DIRECTV","$22/hr"
"Intern - Monthly","IHS Markit","$3,428/mo"
"Intern - Hourly","Victaulic","$18/hr"
"Intern - Hourly","The J. M. Smucker Company","$17/hr"
"Intern - Hourly","West Monroe Partners","$28/hr"
"Intern - Hourly","Allergan","$20/hr"
"Intern - Hourly","Dimensional Fund Advisors","$25/hr"
"Intern - Hourly","Daymon Worldwide","$18/hr"
"Intern - Hourly","Powell Industries","$15/hr"
"Intern - Hourly","University of Texas at Austin","$13/hr"
"Intern - Hourly","Eide Bailly","$19/hr"
"Intern - Monthly","Citi","$3,209/mo"
"Intern - Hourly","Nestlé Waters North America","$17/hr"
"Intern - Hourly","Parsons Corporation","$20/hr"
"Intern - Hourly","USA TODAY","$13/hr"
"Intern - Hourly","Neiman Marcus","$16/hr"
"Intern - Hourly","National Life Group","$15/hr"
"Intern - Hourly","YMCA","$12/hr"
"Intern - Hourly","Chubb","$19/hr"
"Intern - Monthly","J.P. Morgan","$4,866/mo"
"Intern - Hourly","Alabama Power","$20/hr"
"Intern - Hourly","Massachusetts Department of Transportation","$16/hr"
"Intern - Hourly","Rich Products","$14/hr"
"Intern - Hourly","Frontier Communications","$12/hr"
"Intern - Hourly","Univision","$14/hr"
"Intern - Hourly","Novozymes","$18/hr"
"Intern - Hourly","Arm","$36/hr"
"Intern - Hourly","United States Olympic & Paralympic Committee","$10/hr"
"Intern - Hourly","PlayStation","$22/hr"
"Intern - Hourly","Simpson Gumpertz & Heger Inc.","$21/hr"
"Intern - Hourly","Highwire","$16/hr"
"Intern - Hourly","Janney Montgomery Scott","$13/hr"
"Intern - Hourly","Covestro","$23/hr"
"Intern","J.P. Morgan","$75,696/yr"
"Intern - Hourly","Jack Morton","$14/hr"
"Intern - Hourly","Charles Stark Draper Laboratory","$25/hr"
"Intern - Hourly","Paradyme Management","$11/hr"
"Intern - Hourly","Flex","$19/hr"
"Intern","SC Johnson","$60,416/yr"
"Intern - Hourly","AMC Networks","$13/hr"
"Intern - Hourly","International Flavors & Fragrances","$20/hr"
"Intern - Hourly","Ashland","$23/hr"
"Intern - Hourly","The Washington Post","$20/hr"
"Intern - Hourly","AXA XL","$19/hr"
"Intern - Monthly","Allstate","$3,586/mo"
