"jobTitle","company","meanPay"
"Intern - Hourly","C&S Wholesale Grocers","$16/hr"
"Intern - Hourly","Guggenheim Partners","$15/hr"
"Intern - Hourly","Mead Johnson","$19/hr"
"Intern - Monthly","PwC","$3,623/mo"
"Intern - Hourly","North Star Resource Group","$11/hr"
"Intern - Hourly","Gilbane Building Company","$17/hr"
"Intern - Hourly","Red Bull","$20/hr"
"Intern - Hourly","Brown-Forman","$16/hr"
"Intern - Hourly","Microchip Technology","$16/hr"
"Intern - Hourly","Huntington Ingalls Industries","$23/hr"
"Intern - Hourly","Aurora Flight Sciences","$19/hr"
"Intern - Hourly","Convergent Wealth Advisors","$16/hr"
"Intern - Hourly","Gagosian","$13/hr"
"Intern - Hourly","NFP","$16/hr"
"Intern - Hourly","Bates White Economic Consulting","$26/hr"
"Intern - Hourly","Course Hero","$11/hr"
"Intern","Advantage Solutions","$34,072/yr"
"Intern - Hourly","Starbucks","$24/hr"
"Intern - Hourly","Federal Reserve Bank of Cleveland","$18/hr"
"Intern","PwC","$61,805/yr"
"Intern - Hourly","iHeartMedia","$16/hr"
"Intern - Hourly","Meridian Health Plan","$15/hr"
"Intern - Hourly","Allscripts","$14/hr"
"Intern - Hourly","Barkley","$11/hr"
"Intern - Hourly","National Institute of Standards and Technology","$17/hr"
"Intern - Hourly","LPL Financial","$13/hr"
"Intern - Hourly","First National Bank of Omaha","$16/hr"
"Intern - Hourly","City of San José","$15/hr"
"Intern - Monthly","Monsanto Company","$3,403/mo"
"Intern - Hourly","Mondelēz International","$22/hr"
"Intern - Hourly","PoolCorp","$16/hr"
"Intern - Hourly","Eaton","$24/hr"
"Intern - Hourly","F5 Networks","$28/hr"
"Intern - Hourly","GLG","$11/hr"
"Intern - Monthly","Inteva Products","$3,105/mo"
"Intern - Hourly","Abt Associates","$21/hr"
"Intern - Hourly","California ISO","$21/hr"
"Intern - Hourly","Air Force Research Laboratory","$18/hr"
"Intern - Hourly","Sempra Energy","$22/hr"
"Intern - Hourly","Cameron","$20/hr"
"Intern - Hourly","Ohio Department of Transportation","$15/hr"
"Intern - Hourly","Dolby","$27/hr"
"Intern - Hourly","AECOM Tishman","$18/hr"
"Intern - Hourly","The Nature Conservancy","$15/hr"
"Intern - Hourly","GLOBALFOUNDRIES","$28/hr"
"Intern - Hourly","Selective Insurance","$17/hr"
"Intern - Hourly","iCIMS","$18/hr"
"Intern - Hourly","North Carolina Department of Transportation","$16/hr"
"Intern - Hourly","Pitney Bowes","$20/hr"
"Intern - Hourly","Public Company Accounting Oversight Board","$20/hr"
"Intern - Hourly","CEB","$16/hr"
"Intern - Hourly","NBBJ","$18/hr"
"Intern - Hourly","Myself","$12/hr"
"Intern - Hourly","MACOM","$20/hr"
"Intern - Hourly","ALSAC/St. Jude Children's Research Hospital","$10/hr"
"Intern - Hourly","M Booth & Associates","$14/hr"
"Intern - Hourly","Entergy Nuclear","$22/hr"
"Intern - Hourly","Federal Reserve Bank of San Francisco","$23/hr"
"Intern - Monthly","International Paper","$3,619/mo"
"Intern - Hourly","FOX Sports","$13/hr"
"Intern - Hourly","Fehr & Peers","$23/hr"
"Intern - Hourly","Entergy","$22/hr"
"Intern - Hourly","First American","$16/hr"
"Intern - Hourly","Mass Electric","$18/hr"
"Intern - Hourly","Wellington Management","$20/hr"
"Intern - Hourly","Fujitsu","$24/hr"
"Intern - Hourly","NBA","$16/hr"
"Intern - Hourly","iProspect","$13/hr"
"Intern - Hourly","WarnerMedia","$20/hr"
"Intern - Hourly","Chevron","$28/hr"
"Intern - Hourly","Global Brands Group","$13/hr"
"Intern - Hourly","rag & bone","$11/hr"
"Intern","Morgan Stanley","$69,997/yr"
"Intern - Hourly","US Army Corps of Engineers","$15/hr"
"Intern - Hourly","University of Pennsylvania","$16/hr"
"Intern - Hourly","Pew Research Center","$16/hr"
"Intern - Hourly","United Nations Foundation","$11/hr"
"Intern - Hourly","Gordon Food Service","$16/hr"
"Intern - Hourly","Dun & Bradstreet","$19/hr"
"Intern - Hourly","Hagerty","$11/hr"
"Intern - Hourly","HARMAN","$17/hr"
"Intern - Hourly","AXA","$14/hr"
"Intern - Hourly","ISO New England","$23/hr"
"Intern - Hourly","Varian Medical Systems","$25/hr"
"Intern - Hourly","HGST","$29/hr"
"Intern - Hourly","LexisNexis Legal & Professional","$17/hr"
"Intern - Hourly","City of New York","$13/hr"
"Intern - Hourly","Chase","$23/hr"
"Intern - Hourly","afg&","$11/hr"
"Intern - Hourly","Lincoln Center","$11/hr"
"Intern - Hourly","Schweitzer Engineering Laboratories","$20/hr"
"Intern - Hourly","Exelis","$22/hr"
"Intern - Hourly","Rutgers University","$12/hr"
"Intern - Hourly","PetSmart","$17/hr"
"Intern - Hourly","H E B","$15/hr"
"Intern - Hourly","Volvo Group","$20/hr"
"Intern - Hourly","Marwood","$13/hr"
"Intern - Hourly","State Street Global Markets","$22/hr"
"Intern - Hourly","Valassis","$13/hr"
"Intern - Hourly","Ameren","$19/hr"
"Intern - Hourly","Performance Software","$18/hr"
"Intern - Hourly","Wolfram Research","$21/hr"
"Intern - Hourly","HAVI","$17/hr"
"Intern - Hourly","San Diego Gas & Electric","$24/hr"
"Intern - Hourly","Federal Reserve Bank of St. Louis","$18/hr"
"Intern - Hourly","WME","$11/hr"
"Intern - Hourly","McKinsey & Company","$24/hr"
"Intern - Hourly","Susquehanna International Group (SIG)","$18/hr"
"Intern - Hourly","BMO Financial Group","$19/hr"
"Intern - Hourly","Federal Reserve Bank of Atlanta","$18/hr"
"Intern - Hourly","Equity Residential","$14/hr"
"Intern - Hourly","Médecins Sans Frontières","$12/hr"
"Intern - Hourly","AREVA","$22/hr"
"Intern - Hourly","Carnegie Mellon University","$14/hr"
"Intern - Hourly","Nickelodeon","$11/hr"
"Intern - Monthly","NASA Goddard Space Flight Center","$2,155/mo"
"Intern - Hourly","Doner","$12/hr"
"Intern - Hourly","Aera Energy","$38/hr"
"Intern - Hourly","RingCentral","$20/hr"
"Intern - Hourly","INL","$16/hr"
"Intern - Hourly","Amyris","$22/hr"
"Intern - Hourly","Greenberg Quinlan Rosner","$9/hr"
"Intern - Hourly","Huntsman Corp","$25/hr"
"Intern - Hourly","iRobot","$23/hr"
"Intern - Hourly","Covance","$15/hr"
"Intern - Hourly","Chicago Transit Authority","$17/hr"
"Intern - Hourly","PPD","$11/hr"
"Intern - Monthly","Pentagram Design","$2,029/mo"
"Intern - Hourly","Motley Fool","$21/hr"
"Intern - Hourly","Carahsoft","$9/hr"
"Intern - Monthly","Qualcomm","$4,716/mo"
"Intern - Hourly","Clinton Foundation","$16/hr"
"Intern - Hourly","Peabody","$22/hr"
"Intern - Hourly","Coyne Public Relations","$10/hr"
"Intern - Hourly","LivingSocial","$16/hr"
"Intern - Monthly","PATH","$1,324/mo"
"Intern - Hourly","HOK","$17/hr"
"Intern - Hourly","Hyland","$15/hr"
"Intern - Hourly","Initiative","$12/hr"
"Intern - Hourly","VML","$11/hr"
"Intern - Hourly","Myers and Stauffer","$23/hr"
"Intern - Hourly","MRM//McCann","$15/hr"
"Intern - Hourly","Technicolor","$19/hr"
"Intern - Hourly","DriveTime Automotive Group","$15/hr"
"Intern - Hourly","Spectrum Health","$15/hr"
"Intern - Hourly","Juniper Networks","$30/hr"
"Intern - Hourly","Transamerica","$16/hr"
"Intern - Hourly","American Express","$12/hr"
"Intern - Hourly","AAMC","$15/hr"
"Intern - Hourly","Princeton University","$15/hr"
"Intern - Hourly","Sony","$19/hr"
"Intern - Hourly","Partners HealthCare","$20/hr"
"Intern - Hourly","AmWINS Group","$14/hr"
"Intern - Hourly","Sunoco","$25/hr"
"Intern - Hourly","SunGard","$16/hr"
"Intern - Hourly","RaceTrac","$17/hr"
"Intern - Hourly","iCrossing","$17/hr"
"Intern - Hourly","FDIC","$20/hr"
"Intern - Hourly","Lexmark International","$20/hr"
"Intern - Hourly","Commonwealth of Massachusetts","$16/hr"
"Intern - Monthly","Linear Technology","$5,429/mo"
"Intern - Hourly","US Navy","$16/hr"
"Intern","IBM","$60,814/yr"
"Intern - Hourly","EOG","$38/hr"
"Intern - Hourly","Marc Jacobs","$12/hr"
"Intern - Hourly","MillerCoors","$20/hr"
"Intern - Hourly","Caesars Entertainment","$11/hr"
"Intern - Hourly","Hamilton Sundstrand","$23/hr"
"Intern - Hourly","K2M","$15/hr"
"Intern - Hourly","Research Foundation of CUNY","$14/hr"
"Intern - Hourly","Best Buy","$13/hr"
"Intern - Hourly","Acxiom","$14/hr"
"Intern - Hourly","Dassault Systemes","$28/hr"
"Intern - Hourly","IDOT","$18/hr"
"Intern - Hourly","Affinity Solutions","$11/hr"
"Intern - Hourly","Pacific Sunwear","$11/hr"
"Intern - Hourly","Egon Zehnder","$17/hr"
"Intern - Hourly","Mayo Clinic","$15/hr"
"Intern - Hourly","Grey Group","$11/hr"
"Intern - Hourly","Syracuse University","$13/hr"
"Intern - Hourly","Computer Aid","$11/hr"
"Intern - Hourly","Altera","$37/hr"
"Intern - Hourly","Guy Carpenter","$21/hr"
"Intern - Hourly","Lawrence Berkeley Lab","$16/hr"
"Intern - Hourly","Spectrum","$19/hr"
"Intern - Monthly","Oak Ridge National Laboratory","$2,221/mo"
"Intern - Hourly","ITW","$18/hr"
"Intern - Hourly","Owens Corning","$24/hr"
"Intern - Hourly","CGI","$19/hr"
"Intern - Hourly","Genscape","$19/hr"
"Intern - Hourly","Florida Power & Light","$20/hr"
"Intern - Hourly","Integer Group","$11/hr"
"Intern - Hourly","Northwell Health","$17/hr"
"Intern - Hourly","AmeriHealth Caritas","$20/hr"
"Intern - Hourly","Prologis","$22/hr"
"Intern - Hourly","Hitachi Data Systems","$22/hr"
"Intern - Hourly","Princess Cruise Lines","$19/hr"
"Intern - Hourly","MGM Resorts International","$12/hr"
"Intern - Hourly","Showtime Networks","$11/hr"
"Intern - Hourly","Weyerhaeuser","$22/hr"
"Intern - Hourly","Ercot","$27/hr"
"Intern - Hourly","adidas","$17/hr"
"Intern - Hourly","The Cincinnati Insurance Company","$14/hr"
"Intern - Hourly","Keurig Green Mountain","$20/hr"
"Intern - Hourly","Axalta","$21/hr"
"Intern - Monthly","Capital One","$5,492/mo"
"Intern - Hourly","Paradigm Talent","$11/hr"
"Intern - Hourly","Colliers International","$13/hr"
"Intern - Hourly","WeWork","$16/hr"
"Intern - Hourly","STV","$18/hr"
"Intern - Hourly","SunEdison","$22/hr"
"Intern - Hourly","WW","$14/hr"
"Intern - Hourly","Janssen Research & Development","$23/hr"
"Intern - Hourly","Colorado State University","$14/hr"
"Intern - Hourly","Luxottica","$15/hr"
"Intern - Hourly","Leo Burnett","$16/hr"
"Intern - Hourly","Anadarko Petroleum","$26/hr"
"Intern - Monthly","Rocky Mountain Institute","$2,139/mo"
"Intern - Monthly","Formlabs","$3,438/mo"
"Intern - Hourly","Terracon","$13/hr"
"Intern - Hourly","Targeted Victory","$11/hr"
"Intern - Hourly","UL","$15/hr"
"Intern - Hourly","NRDC","$16/hr"
"Intern - Hourly","Hussmann","$16/hr"
"Intern","VHB","$35,612/yr"
"Intern - Hourly","Erie Insurance Group","$16/hr"
"Intern - Hourly","Meredith Corporation","$11/hr"
"Intern - Hourly","Navigators","$17/hr"
"Intern - Hourly","Zeno Group","$13/hr"
"Intern - Hourly","Timken","$20/hr"
"Intern - Hourly","IPG Mediabrands","$12/hr"
"Intern - Hourly","Manheim","$19/hr"
"Intern - Hourly","AllianceBernstein","$26/hr"
"Intern - Hourly","Lifetime Brands","$13/hr"
"Intern - Hourly","Refinery29","$10/hr"
"Intern - Hourly","JLG Industries","$17/hr"
"Intern - Hourly","Compass Lexecon","$25/hr"
"Intern - Hourly","Kühne + Nagel","$16/hr"
"Intern - Hourly","Mercedes-Benz Research & Development North America","$32/hr"
"Intern - Hourly","Panasonic Automotive","$20/hr"
"Intern - Hourly","Schreiber Foods","$16/hr"
"Intern - Hourly","Websense","$22/hr"
"Intern - Hourly","Pioneer Natural Resources","$34/hr"
"Intern - Hourly","University of Illinois at Urbana-Champaign","$16/hr"
"Intern - Hourly","Forsythe Technology","$16/hr"
"Intern - Monthly","NASA Glenn Research Center","$2,710/mo"
"Intern - Hourly","Electronic Arts","$37/hr"
"Intern - Hourly","CNH Industrial","$21/hr"
"Intern - Hourly","Pall","$14/hr"
"Intern - Hourly","NumeriX","$20/hr"
"Intern - Hourly","H&R Block","$16/hr"
"Intern - Hourly","Ceres","$13/hr"
"Intern - Hourly","PPL","$22/hr"
"Intern - Hourly","Excellus BlueCross BlueShield","$13/hr"
"Intern - Hourly","Ansell","$26/hr"
"Intern - Hourly","Penguin Random House","$11/hr"
"Intern - Hourly","Cantor Fitzgerald","$16/hr"
"Intern - Hourly","CUNA Mutual","$19/hr"
"Intern - Hourly","HRL Laboratories","$26/hr"
"Intern","Microsoft","$41,893/yr"
"Intern - Hourly","Kendra Scott","$10/hr"
"Intern - Hourly","Anheuser-Busch InBev","$21/hr"
"Intern - Hourly","AgFirst","$14/hr"
"Intern - Hourly","Nolan Transportation Group","$12/hr"
"Intern - Hourly","Cray","$29/hr"
"Intern - Hourly","Mount Sinai Health System","$16/hr"
"Intern - Hourly","Big Lots","$17/hr"
"Intern - Hourly","Chicago","$11/hr"
"Intern - Monthly","Major League Soccer","$1,299/mo"
"Intern - Hourly","Kohn Pedersen Fox","$18/hr"
"Intern - Hourly","Belcan","$16/hr"
"Intern - Hourly","Orbital ATK","$22/hr"
"Intern - Hourly","Abbott","$21/hr"
"Intern","MBP","$25,243/yr"
"Intern - Hourly","Marvell Semiconductor","$27/hr"
"Intern - Hourly","Franklin Templeton Investments","$18/hr"
"Intern - Hourly","Owens-Illinois","$18/hr"
"Intern - Hourly","Cengage","$13/hr"
"Intern - Hourly","Saks Fifth Avenue","$11/hr"
"Intern - Hourly","Sprinklr","$16/hr"
"Intern - Hourly","C&A Industries","$14/hr"
"Intern - Hourly","CapitalSource","$17/hr"
"Intern - Hourly","The NPD Group","$16/hr"
"Intern - Hourly","Orange County Transportation Authority","$14/hr"
"Intern - Hourly","Equinix","$21/hr"
"Intern - Hourly","Trane","$18/hr"
"Intern - Monthly","KPMG","$4,542/mo"
"Intern - Hourly","Riot Games","$27/hr"
"Intern - Hourly","RubinBrown","$23/hr"
"Intern - Hourly","Scholastic","$13/hr"
"Intern - Hourly","Intuitive Surgical","$33/hr"
"Intern - Hourly","George P. Johnson","$15/hr"
"Intern - Hourly","LRW","$11/hr"
"Intern - Hourly","Kantar Consulting","$16/hr"
"Intern - Hourly","Ihda","$18/hr"
"Intern - Hourly","Los Angeles Metro","$14/hr"
"Intern - Hourly","Lennox","$20/hr"
"Intern","Sinclair Broadcast Group","$34,074/yr"
"Intern - Hourly","Synchronoss","$14/hr"
"Intern - Hourly","SiriusXM","$12/hr"
"Intern - Hourly","NRG Energy","$20/hr"
"Intern - Hourly","Allen & Gerritsen","$11/hr"
"Intern - Hourly","City of Atlanta","$16/hr"
"Intern - Hourly","Russell Reynolds","$19/hr"
"Intern - Hourly","Commonwealth Financial Network","$13/hr"
"Intern - Monthly","Wells Fargo","$1,974/mo"
"Intern - Hourly","Citrix","$21/hr"
"Intern","Campus Crusade for Christ","$18,498/yr"
"Intern - Hourly","University of California Berkeley","$15/hr"
"Intern - Hourly","Waldorf Astoria","$11/hr"
"Intern - Hourly","Ware Malcomb","$14/hr"
"Intern - Hourly","Bosch Rexroth","$17/hr"
"Intern - Hourly","American Museum of Natural History","$11/hr"
"Intern - Hourly","Veritas","$35/hr"
"Intern - Hourly","World Wildlife Fund","$21/hr"
"Intern - Hourly","Make-A-Wish Foundation","$11/hr"
"Intern - Hourly","Dexcom","$20/hr"
"Intern","EY","$58,651/yr"
"Intern","Myers and Stauffer","$46,618/yr"
"Intern - Hourly","Dana-Farber Cancer Institute","$15/hr"
"Intern - Hourly","New York Power Authority","$20/hr"
"Intern - Monthly","Year Up","$853/mo"
"Intern - Hourly","CIRCOR International","$19/hr"
"Intern - Hourly","ShopperTrak","$16/hr"
"Intern - Hourly","Fifth Third","$22/hr"
"Intern - Hourly","The Beck Group","$18/hr"
"Intern - Hourly","DDB","$11/hr"
"Intern - Hourly","Huffington Post","$11/hr"
"Intern - Hourly","Aruba Networks","$34/hr"
"Intern - Hourly","Quinn PR","$12/hr"
"Intern - Hourly","Daktronics","$13/hr"
"Intern - Hourly","Parametric Portfolio Associates","$18/hr"
"Intern - Hourly","NORC at the University of Chicago","$20/hr"
"Intern - Hourly","Domino's","$15/hr"
"Intern - Hourly","American Family Insurance","$18/hr"
"Intern - Hourly","NXP Semiconductors","$30/hr"
"Intern","ExxonMobil","$87,830/yr"
"Intern - Hourly","Peppercomm","$13/hr"
"Intern - Hourly","Expedia Group","$28/hr"
"Intern - Hourly","Federal Reserve Bank of Kansas City","$17/hr"
"Intern - Hourly","EQT Corporation","$30/hr"
"Intern - Hourly","Mary Kay","$20/hr"
"Intern - Hourly","UC Davis","$12/hr"
"Intern - Hourly","BMW","$16/hr"
"Intern - Monthly","Campus Crusade for Christ","$1,658/mo"
"Intern - Monthly","Kraft Heinz Company","$4,354/mo"
"Intern","Ally Financial","$45,029/yr"
"Intern - Hourly","Chemonics International","$16/hr"
"Intern - Hourly","Sony Electronics","$30/hr"
"Intern - Hourly","Wyndham Destinations","$17/hr"
"Intern - Hourly","Northwestern Medicine","$14/hr"
"Intern - Hourly","tarte","$13/hr"
"Intern - Hourly","Consigli Construction","$18/hr"
"Intern - Hourly","Nalco Water","$20/hr"
"Intern - Hourly","AutoZone","$15/hr"
"Intern - Monthly","Social Impact","$1,076/mo"
"Intern - Hourly","State of Ohio","$15/hr"
"Intern - Hourly","Cboe Global Markets","$17/hr"
"Intern - Hourly","United States Steel","$19/hr"
"Intern - Hourly","The Jones Group","$11/hr"
"Intern - Hourly","Mack Trucks","$19/hr"
"Intern - Hourly","CB&I","$16/hr"
"Intern - Hourly","Logitech","$26/hr"
"Intern - Hourly","Powell Tate","$12/hr"
"Intern - Hourly","Chicago Metropolitan Agency for Planning","$16/hr"
"Intern - Hourly","Otter Products","$15/hr"
"Intern - Hourly","GE Power","$24/hr"
"Intern - Hourly","University of Washington","$16/hr"
"Intern - Hourly","Blue Cross Blue Shield of Minnesota","$19/hr"
"Intern - Hourly","ServiceNow","$31/hr"
"Intern - Hourly","Novo Nordisk","$16/hr"
"Intern - Hourly","ABM Industries","$19/hr"
"Intern - Hourly","Industrial and Commercial Bank of China","$9/hr"
"Intern - Hourly","VEREIT","$18/hr"
"Intern - Hourly","VOX Global","$11/hr"
"Intern - Hourly","Sutherlandgold","$16/hr"
"Intern - Hourly","Iron Mountain Inc","$21/hr"
"Intern - Monthly","DoSomething.org","$1,277/mo"
"Intern - Hourly","PFM","$17/hr"
"Intern - Hourly","Macquarie Group","$24/hr"
"Intern - Hourly","MaxPoint","$14/hr"
"Intern - Hourly","Calamos Investments","$16/hr"
"Intern - Hourly","Marrone Bio Innovations","$12/hr"
"Intern - Hourly","Global Strategy Group","$13/hr"
"Intern - Hourly","Federal Reserve Bank of Philadelphia","$16/hr"
"Intern - Hourly","Palo Alto Networks","$43/hr"
"Intern - Hourly","Rite Aid","$16/hr"
"Intern - Hourly","Rodale","$9/hr"
"Intern - Hourly","Pandora Media, LLC","$26/hr"
"Intern - Hourly","Henkel","$20/hr"
"Intern - Hourly","1st Source","$10/hr"
"Intern - Hourly","Burlington Stores","$15/hr"
"Intern - Hourly","Subaru of America","$17/hr"
"Intern - Hourly","Pentair","$22/hr"
"Intern - Hourly","Xilinx","$22/hr"
"Intern - Hourly","S&C Electric","$22/hr"
"Intern - Hourly","Vox Media","$11/hr"
"Intern - Hourly","Change Healthcare","$19/hr"
"Intern - Hourly","Cassidy Turley","$13/hr"
"Intern - Monthly","RetailMeNot","$5,393/mo"
"Intern - Hourly","ComEd","$20/hr"
"Intern - Hourly","Synacor","$11/hr"
"Intern - Hourly","King County","$18/hr"
"Intern - Hourly","Honda R & D Americas","$20/hr"
"Intern - Hourly","Weidner Apartment Homes","$13/hr"
"Intern - Monthly","OTIS","$3,302/mo"
"Intern","PepsiCo","$57,519/yr"
"Intern - Hourly","Barclays","$20/hr"
"Intern - Hourly","MWWPR","$11/hr"
"Intern - Hourly","Alliant Techsystems","$22/hr"
"Intern - Hourly","American Axle & Manufacturing","$19/hr"
"Intern - Hourly","IREX (International Research & Exchanges Board)","$13/hr"
"Intern - Hourly","Dow AgroSciences","$28/hr"
"Intern - Hourly","Planned Parenthood","$13/hr"
"Intern - Hourly","Bank of Hawaii","$13/hr"
"Intern - Monthly","Yahoo","$7,904/mo"
"Intern - Hourly","National Geographic","$13/hr"
"Intern - Hourly","Mettler-Toledo","$15/hr"
"Intern - Hourly","Office of the Comptroller of the Currency","$14/hr"
"Intern - Hourly","Cvent","$11/hr"
"Intern - Hourly","Texas A&M University","$11/hr"
"Intern - Hourly","Zions Bancorporation","$22/hr"
"Intern - Hourly","Visiting Nurse Service of New York","$16/hr"
"Intern - Hourly","Brocade","$28/hr"
"Intern - Hourly","McLagan","$19/hr"
"Intern - Hourly","Fisher-Price","$19/hr"
"Intern - Hourly","Sallie Mae","$20/hr"
"Intern","DLA Piper","$31,255/yr"
"Intern - Monthly","Leo Burnett","$2,385/mo"
"Intern - Monthly","3M","$5,246/mo"
"Intern - Hourly","DeVries Global","$13/hr"
"Intern - Hourly","EchoStar","$22/hr"
"Intern - Hourly","Robert Half","$20/hr"
"Intern - Hourly","CLS Strategies","$11/hr"
"Intern - Hourly","PUMA","$13/hr"
"Intern - Hourly","Fremont Bank","$16/hr"
"Intern - Hourly","The Field Museum","$13/hr"
"Intern - Hourly","Enterprise Holdings","$13/hr"
"Intern - Hourly","USLI","$17/hr"
"Intern - Hourly","National Park Service","$16/hr"
"Intern - Hourly","Arizona Department of Transportation","$15/hr"
"Intern - Hourly","BMO Harris Bank","$20/hr"
"Intern - Hourly","Anthropologie","$13/hr"
"Intern - Hourly","Novatek","$16/hr"
"Intern - Hourly","College Board","$20/hr"
"Intern - Hourly","Teneo","$18/hr"
"Intern - Monthly","Mountbatten Program","$1,100/mo"
"Intern - Hourly","Federal Reserve Bank of Minneapolis","$19/hr"
"Intern - Hourly","KRC Research","$14/hr"
"Intern - Hourly","American Bureau of Shipping (ABS)","$26/hr"
"Intern - Hourly","BNP Paribas","$32/hr"
"Intern - Hourly","Counterpart International","$11/hr"
"Intern - Hourly","Foot Locker","$15/hr"
"Intern - Hourly","JBS USA Holdings, Inc.","$19/hr"
"Intern - Hourly","Central Hudson Gas and Electric","$20/hr"
"Intern - Hourly","Airlines Reporting Corporation","$17/hr"
"Intern - Hourly","Blue 449","$13/hr"
"Intern - Hourly","thyssenkrupp","$18/hr"
"Intern - Hourly","Marathon Oil","$24/hr"
"Intern - Hourly","maslansky + partners","$9/hr"
"Intern - Hourly","Cessna","$18/hr"
"Intern - Hourly","Tiffany & Co.","$20/hr"
"Intern - Hourly","SANDAG","$15/hr"
"Intern - Hourly","Onshape","$21/hr"
"Intern - Hourly","Bedrock","$16/hr"
"Intern - Hourly","Janssen","$26/hr"
"Intern - Hourly","Museum of Science","$10/hr"
"Intern - Hourly","Progressive Insurance","$19/hr"
"Intern - Hourly","R&R Partners","$11/hr"
"Intern - Hourly","Carrot Creative","$11/hr"
"Intern - Hourly","HNI","$18/hr"
"Intern - Hourly","Nestlé","$21/hr"
"Intern - Hourly","Rio Tinto","$24/hr"
"Intern - Hourly","The Scripps Research Institute","$12/hr"
"Intern - Hourly","Loyola University Chicago","$11/hr"
"Intern - Hourly","Electrolux","$18/hr"
"Intern - Hourly","American Heart Association","$16/hr"
"Intern - Hourly","Energy BBDO","$12/hr"
"Intern - Hourly","Oxford University Press","$9/hr"
"Intern - Hourly","Stanford University","$17/hr"
"Intern - Hourly","Tyco","$22/hr"
"Intern - Hourly","The Children's Place","$16/hr"
"Intern - Hourly","Maidenform","$14/hr"
"Intern - Hourly","LPK","$16/hr"
"Intern","Eli Lilly and Company","$52,716/yr"
"Intern - Hourly","McGraw-Hill","$14/hr"
"Intern - Hourly","Spanx","$16/hr"
"Intern - Hourly","Taylor Global","$11/hr"
"Intern - Hourly","Square 1 Bank","$12/hr"
"Intern - Hourly","Laidlaw & Company","$11/hr"
"Intern - Hourly","U.S. News & World Report","$14/hr"
"Intern - Hourly","PCORI","$21/hr"
"Intern - Hourly","New America","$15/hr"
"Intern - Hourly","Dot Foods","$13/hr"
"Intern - Hourly","Regions Financial","$18/hr"
"Intern - Monthly","Arista Networks","$5,871/mo"
"Intern - Hourly","Tradeweb","$23/hr"
